org_name,tractid,FIPS,lat,lon
GROW BIOMEDICINE LLC,06067002300,06067,38.55893,-121.49765
"UNASPER, INC.",06037577501,06037,33.75272,-118.11947
JULIA GROUP,06037702002,06037,34.01009,-118.48193
"PROTILLION BIOSCIENCES, INC.",06081611200,06081,37.45518,-122.2312
"NEOCHROMOSOME, INC.",37037020104,37037,35.77928,-79.05019
"LINUS HEALTH, INC.",25025000401,25025,42.34664,-71.14812
HUMMINGBIRD PRECISION MACHINE COMPANY,53067012226,53067,47.07036,-122.75673
"GLYCOSURF, INC.",49043964402,49043,40.66218,-111.49682
"LENIMA FIELD DIAGNOSTICS, LLC",42045409701,42045,40.00655,-75.3606
"DERMALYTICA, INC.",25027740101,25027,42.31638,-71.67984
"TIETRONIX SOFTWARE, INC.",48201341302,48201,29.5581,-95.11378
RIGAKU AMERICAS CORPORATION,48339691201,48339,30.17874,-95.48184
"ALPH TECHNOLOGIES, LLC",39061024002,39061,39.21138,-84.36155
HUMAN BIOMOLECULAR RESEARCH INSTITUTE,06073008350,06073,32.88231,-117.19192
VETERANS BIOMEDICAL RESEARCH INSTITUTE,34013011400,34013,40.75379,-74.23386
"ENSPIRE BIO, INC.",06037702102,06037,34.00424,-118.47964
"PROACTIVE LIFE, INC.",51059461700,51059,38.86731,-77.2707
QUANTUMFUTURE SCIENTIFIC SOFTWARE LLC,48209010913,48209,30.08269,-97.84393
"SENEX BIOTECHNOLOGY, INC.",36001002100,36001,42.65276,-73.78327
"BLOOD CELL TECHNOLOGIES, LLC",36103158001,36103,40.94512,-73.10731
"PHOENICIA BIOSCIENCES, INC.",25017367200,25017,42.32767,-71.31888
"ALTALITY, INC.",26161400100,26161,42.28041,-83.74831
"CAELI VASCULAR, LLC",29189222100,29189,38.56648,-90.62882
"KINARX, LLC",24031701007,24031,39.10646,-77.18734
"RESEARCH AND DIAGNOSTIC SYSTEMS, INC.",27053104002,27053,44.99603,-93.22906
PHOTOSONOX LLC,26161456000,26161,42.27693,-83.80031
"APPLIED GEOSOLUTIONS, LLC",33017080100,33017,43.08848,-70.95182
COUNCIL FOR JEWISH ELDERLY,17031020301,17031,42.01187,-87.70449
"PROTEOWISE, INC.",09170184101,09170,41.27063,-72.82023
DOUBLE HELIX OPTICS INC.,08013012505,08013,39.99752,-105.26952
"LGENIA, INC.",18059411000,18059,39.72345,-85.88364
"RESILIENT GAMES STUDIO, LLC",17031410600,17031,41.79896,-87.59808
XDEMICS CORPORATION,06037460501,06037,34.21996,-118.20585
"LLOYD OLSON, MD, LLC",08041001000,08041,38.85667,-104.82412
"WISER SYSTEMS, LLC",50007003501,50007,44.30566,-73.30116
"FIRTILITY, INC.",06001451602,06001,37.67964,-121.77182
"METALMARK INNOVATIONS, PBC",25025000806,25025,42.36362,-71.1258
"CONVERGENT GENOMICS, INC.",41051008700,41051,45.47311,-122.61176
UNIVERSITY OF PUGET SOUND,53053060700,53053,47.26367,-122.48114
UAS ASSOCIATES LLC,51087200139,51087,37.64151,-77.6412
"DL ADV-TECH, LLC",53075000602,53075,46.74845,-117.15047
CHEMICAL BIOLOGY PROBES LLC,48157673902,48157,29.58798,-95.65897
"SIDERO BIOSCIENCE, LLC",42043024102,42043,40.27884,-76.63068
VIVASC THERAPEUTICS INC.,42003160900,42003,40.42991,-79.96983
"AXON MEDICAL, INC.",49035980000,49035,40.81311,-111.97406
"SOMAGENE, INC.",36103158001,36103,40.95868,-73.11325
"ADVA-TEC, INC",45007010800,45007,34.58591,-82.81345
"RENOVION, INC.",37135011700,37135,35.90363,-79.05623
AMERICAN ASSN/CHRONIC FATIGUE SYNDROME,17031839100,17031,41.88274,-87.6367
"EPICORE BIOSYSTEMS, INC.",25017353101,25017,42.36415,-71.10129
ADVENTIUM ENTERPRISES,27053126101,27053,44.98182,-93.26244
BRIMROSE TECHNOLOGY CORPORATION,24005408100,24005,39.51896,-76.64875
MAE CONSULTING GROUP LLC,33015056000,33015,43.14091,-71.24725
"ALAUNUS BIOSCIENCES, INC.",06075045100,06075,37.77534,-122.45904
"ALAMAR BIOSCIENCES, INC.",06001437101,06001,37.6296,-122.1213
"PROLYNX, LLC",06075030102,06075,37.75922,-122.45191
"LASSOGEN, INC.",06073008339,06073,32.87819,-117.20269
"ITHAX PHARMACEUTICALS, INC.",53033000300,53033,47.73344,-122.34107
"MABLOC, LLC",12086007103,12086,25.73063,-80.24245
"ABLELINK TECHNOLOGIES, INC.",08041001600,08041,38.84247,-104.8212
"ENDOBETES, INC.",36119005902,36119,40.89992,-73.7657
MURRAY STATE UNIVERSITY,21035010100,21035,36.6183,-88.25106
"CYNVEC, LLC",36061011900,36061,40.75702,-73.98392
"CONCARLO HOLDINGS, LLC",36047000700,36047,40.69325,-73.99765
GPER G-1 DEVELOPMENT GROUP LLC,35001002100,35001,35.08398,-106.6448
"ALEPH THERAPEUTICS, INC.",06085511502,06085,37.40937,-122.15783
"BIOPRINTING LABORATORIES, INC.",39035179101,39035,41.48987,-81.47018
KISHO MEDIA LLC,36005005100,36005,40.8148,-73.9246
"KESTREL LABS, INC.",08013012707,08013,40.03249,-105.21346
"RAESEDO, LLC",04019004616,04019,32.30598,-111.00105
"SYNERGYAN, LLC",04013422305,04013,33.34718,-111.81531
LUXEL CORPORATION,53055960302,53055,48.54304,-123.06831
"ADGERO BIOPHARMACEUTICALS HOLDINGS, INC.",34021004203,34021,40.36746,-74.66952
"WITTING INNOVATION, LLC",49053270803,49053,37.11716,-113.47621
"LIQUIDGOLDCONCEPT, INC",26161410300,26161,42.24234,-83.61346
"SAMAY, INC.",06085509404,06085,37.40282,-122.11146
"PRECISION SENSING, LLC",53033000403,53033,47.73216,-122.35864
"LIGO ANALYTICS, INC.",48113001002,48113,32.81703,-96.77149
"PULMONESCENCE DIAGNOSTICS, INC.",42043024001,42043,40.16771,-76.6565
"BIOMOTIVATE, LLC",42003020100,42003,40.4381,-80.00014
"NABGEN, INC.",37063002300,37063,35.9842,-78.90592
GRUTHAN BIOSCIENCE LLC,45019002504,45019,32.75209,-80.15765
"RFPI, LLC",37147000102,37147,35.59552,-77.37899
"APIS THERAPEUTICS, LLC",36103158001,36103,40.94959,-73.13609
"INNOVATIVE SCIENTIFIC SOLUTIONS, INC.",39113040401,39113,39.63244,-84.18779
"BREEZMED, LLC",31055007449,31055,41.24288,-96.18276
FERRIS STATE UNIVERSITY,26107981300,26107,43.68408,-85.4834
"KNOWLEDGE TO OWN, INC.",10003012100,10003,39.76118,-75.62303
GRANNUS THERAPEUTICS LLC,18141011505,18141,41.70981,-86.17668
"XPOSE THERAPEUTICS, INC.",06081608200,06081,37.56396,-122.2537
"CLARITY, LLC",01097007000,01097,30.57496,-88.137200000000007
"HYDROSTASIS, INC.",06073008346,06073,32.90436,-117.21945
"OSEL, INC.",06085509108,06085,37.39651,-122.05111
"DIAGNOSTIC DRIVING, INC.",42101007800,42101,39.94774,-75.22269
"SAPPHIRE BIOTECH, INC.",06073008350,06073,32.8945,-117.1883
"INDEE, INC",06075017602,06075,37.78172,-122.40868
PATHOGENDX,04013216836,04013,33.59427,-111.87354
"FRAMERGY, INC.",48041000207,48041,30.608,-96.35975
"POLYCORE THERAPEUTICS, LLC",42101036902,42101,39.95286,-75.18618
"ANOVIA, LLC",36061014801,36061,40.77834,-73.95508
"SONOVASCULAR, INC.",37135012201,37135,35.90636,-79.02068
"THE GLIMPSE GROUP, INC.",51510201900,51510,38.80474,-77.04836
OCUVERA LLC,31109002200,31109,40.78651,-96.71424
S G ENDOCRINE RESEARCH LLC,13059002000,13059,33.94565,-83.39811
"PHENOVISTA BIOSCIENCES, LLC",06073008350,06073,32.8945,-117.1883
"HYPROTEK, INC.",53063014500,53063,47.66211,-117.40327
"DIANOMI THERAPEUTICS, INC.",55025002800,55025,43.0781,-89.31464
"ONLUME, LLC",55025002000,55025,43.10261,-89.33431
"GLOBAL TACTILE, LLC",55133200901,55133,43.07869,-88.06672
"BONDE INNOVATIONS, LLC",51003010901,51003,38.04628,-78.51704
"ASIMICA, INC.",56001963400,56001,41.31842,-105.58912
"MADELEINE PHARMACEUTICALS, INC.",27019090702,27019,44.82972,-93.53421
BIOCOGNIV INC.,50007003304,50007,44.43832,-73.20046
"LIGANDOMICSRX, LLC",12086007807,12086,25.68564,-80.31105
"AZAVEA, INC",42101037600,42101,39.95894,-75.15901
"NAVROGEN, INC.",42045410305,42045,39.87356,-75.50954
ERISYON INC,36047006500,36047,40.67741,-73.99905
"APTAMATRIX, INC.",36067006102,36067,43.00326,-76.13007
PREDICTION HEALTH INC.,47037017800,47037,36.10875,-86.78058
"PERCEPTIVO, LLC",41039003802,41039,44.04671,-123.08247
"HEARTHSTONE ALZHEIMER CARE, LTD",25017333601,25017,42.50563,-71.14531
"EIKONIZO THERAPEUTICS, INC.",25009217602,25009,42.56898,-70.79728
"LYNX DX, INC.",26163560100,26163,42.43119,-83.48426
"IMPRESSIO, INC.",08031002707,08031,39.72748,-104.97739
"ISS, INC.",17019000800,17019,40.15258,-88.27383
ADA SCIENCE AND RESEARCH INSTITUTE LLC,17031081401,17031,41.89645,-87.62238
"VIRSCIO, INC.",09170165400,09170,41.33929,-72.91666
HAWA THERAPEUTICS LLC,13059150400,13059,33.93168,-83.36227
"EPERTURE, LLC",18005010500,18005,39.22358,-85.87522
EIGEN HEALTH SERVICES LLC,06057000701,06057,39.218,-121.0134
"SCANWELL HEALTH, INC.",06059021813,06059,33.86217,-117.81762
BERKELEY FERMENTATION SCIENCE INC.,06001422000,06001,37.863,-122.2985
"JAAN BIOTHERAPEUTICS, INC.",06073008313,06073,32.85406,-117.23773
"WHIPLASH TECHNOLOGY, INC.",06065941300,06065,33.84774,-116.54173
"NEXTGENJANE, INC.",06001400800,06001,37.84642,-122.28398
CALIFORNIA STATE UNIV CHANNEL ISLAND,06111005700,06111,34.16216,-119.0421
"PLAKDX, LLC",04019004722,04019,32.29582,-110.84214
"TREOVIR, INC",42091204400,42091,40.00996,-75.24049
"POLARONYX, INC.",06085504322,06085,37.39984,-121.88682
"VIEWPOINT THERAPEUTICS, INC.",06081613600,06081,37.53097,-122.51501
"ENDECTRA, LLC",26091062300,26091,42.01279,-83.94322
AMERICAN CONGRESS OF REHABILITATION MEDICINE,51059482205,51059,38.95146,-77.34886
TALKSPACE LLC,36061014500,36061,40.76952,-73.98327
"CELLDEX THERAPEUTICS, INC.",25021403501,25021,42.29864,-71.21156
CARTILAGE INC.,06059062614,06059,33.63564,-117.84082
"NUTRIWYO, LLC",56001963102,56001,41.32194,-105.56232
"POLARITYTE MD, INC.",49035980000,49035,40.7721,-112.00673
"IFYBER, LLC",36109001100,36109,42.42356,-76.50054
CALIFORNIA STATE UNIVERSITY-STANISLAUS,06099003909,06099,37.52014,-120.85009
ANEMED INC,39035183300,39035,41.4765,-81.50926
"ELK VALLEY ENTERPRISES, INC.",42049010303,42049,41.9828,-80.22589
"PHOTOLITEC, LLC",36029014606,36029,43.01788,-78.6685
"NEUROMOTION, INC.",25017356400,25017,42.42811,-71.16982
"D2G ONCOLOGY, INC.",06085511400,06085,37.43745,-122.14614
"SPECTRAGEN INFORMATICS, LLC",53035090901,53035,47.6223,-122.52207
"CICLOMED, LLC",29095006900,29095,39.04542,-94.58683
CALVIN UNIVERSITY,26081004400,26081,42.92701,-85.59107
"STEMLOOP, INC.",17031808301,17031,42.03911,-87.78616
TRIURSUS THERAPEUTICS INCORPORATED,06081608800,06081,37.51383,-122.32742
STAR VOLTAIC LLC,18105000903,18105,39.16598,-86.4886
"CERFLUX, INC.",01073004901,01073,33.50234,-86.79364
WILDFLOWER BIOPHARMA INC,06073008379,06073,32.86772,-117.21492
"DURAHIP, LLC",48029181901,48029,29.591919999999998,-98.62531
"COURAGE THERAPEUTICS, INC.",25017373700,25017,42.33507,-71.19621
PICOYUNE,06001422400,06001,37.8774,-122.26861
"LANDOS BIOPHARMA, INC.",51121020701,51121,37.203,-80.41066
"DATIRIUM, LLC",39061004703,39061,39.12255,-84.43234
"INMUNE BIO, INC.",06073008202,06073,32.84939,-117.27243
"NEPHRODI THERAPEUTICS, INC.",42101013401,42101,39.96658,-75.17633
"MOVE, LLC",56001963600,56001,41.30633,-105.56139
"SOCIETY FOR IMMUNOTHERAPY OF CANCER, INC.",55079014400,55079,43.04069,-87.90454
"ATHIRA PHARMA, INC.",53075000201,53075,46.76552,-117.1919
"ISOFORMIX, INC.",04013810100,04013,33.32847,-111.92103
POTTEIGER CONSULTING SERVICES LLC DBA GENERATION CONNECT,42133010510,42133,39.94563,-76.72892
"MDDX, INC.",36061011401,36061,40.7655,-73.972
"OPIAID, INC.",37129011703,37129,34.24293,-77.8213
NEUROTYPE INC.,27053106700,27053,44.95967,-93.28966
CELEFLUX LLC,24003730601,24003,39.08472,-76.61256
"OROCHEM TECHNOLOGIES, INC.",17043846405,17043,41.80375,-88.15414
"ARMIS BIOPHARMA, INC.",08069000600,08069,40.57224,-105.08609
"RENETX BIO, INC.",09170140102,09170,41.30696,-72.92442
"STORX TECHNOLOGIES, INC.",06113010511,06113,38.55767,-121.78547
ALLAY THERAPEUTICS INC,06081611700,06081,37.47987,-122.18017999999999
ARCHE HEALTHCARE LLC,36119012503,36119,41.22055,-73.52269
AURORA BIO INC,06081602300,06081,37.66429,-122.38451
COOPER UNIVERSITY HOSPITAL,34007610400,34007,39.94152,-75.1168
COBIO DIAGNOSTICS INC.,08059009855,08059,39.74579,-105.23034
"CHS HEALTHCARE VENTURES, INC",13089022601,13089,33.77495,-84.28765
"RXBIO, INC.",47179060402,47179,36.32689,-82.39348
"INNOVATIONS UNLIMITED, LLC",34007602902,34007,39.9666,-75.03846
"CRM MEDICAL DEVICES, INC.",06085509109,06085,37.38985,-122.0583
"MALARVX, INC.",53033004902,53033,47.65019,-122.35199
SANARENTERO LLC,48039660608,48039,29.58292,-95.37895
"MIYAZAKI ENTERPRISES, LLC",37067003906,37067,36.09507,-80.3301
"BIOMOTUM, LLC",04005000200,04005,35.19831,-111.63214
MYCOBACTERIA THERAPEUTICS CORPORATION,08013012207,08013,40.03164,-105.2434
"ORGANOS, INC.",06013350000,06013,37.869,-122.1328
"BERENDO SCIENTIFIC, LLC",06037211500,06037,34.06928,-118.31863
"PALM THERAPEUTICS, INC.",06073008361,06073,32.86277,-117.23381
"ESPER BIOSCIENCES, INC.",36109000700,36109,42.4467,-76.49977
ONEGEVITY HEALTH LLC,36061013700,36061,40.76509,-73.97942
"INFRADERM, LLC",06059062614,06059,33.64187,-117.85099
THERACEA PHARMA LC,04019004610,04019,32.31943,-111.01529
"FETAL LIFE, LLC",21185030801,21185,38.37252,-85.594220000000007
ELEGEN CORPORATION,06081608800,06081,37.51633,-122.30438
"QUALITY BIOLOGICAL, INC.",24031700103,24031,39.16613,-77.15259
SIBEL INC.,17031809600,17031,42.04244,-87.69934
"SIEGE PHARMACEUTICALS, INC.",06059062614,06059,33.63775,-117.83306
"SURROZEN OPERATING, INC.",06081602300,06081,37.6623,-122.39684
EPIENDOAF,06085507401,06085,37.28329,-122.00935
SAVIOR BRAIN INC.,06085511502,06085,37.41246,-122.15813
QUEL IMAGING LLC,33009961604,33009,43.70334,-72.27464
"CROSSCOMM, INC.",37063002200,37063,35.9956,-78.90215
HEPIONE THERAPEUTICS INC.,36061010400,36061,40.76019,-73.9801
"TELLUS THERAPEUTICS, INC.",37135010902,37135,36.03956,-79.08818
"RGENTA THERAPEUTICS, INC.",25021400700,25021,42.33388,-71.1252
"DMK PHARMACEUTICALS, INC.",37183053206,37183,35.62351,-78.83498
"MEDICOLLECTOR, LLC",25017338500,25017,42.44305,-71.13502
"MILLIKELVIN TECHNOLOGIES, LLC",25009203200,25009,42.49741,-70.86055
"MULBERRY BIOTHERAPEUTICS, INC.",25021404100,25021,42.32558,-71.25308
"OTSUKA PHARMACEUTICAL DEVELOPMENT & COMMERCIALIZATION, INC.",34021004314,34021,40.31799,-74.65052
JFK MEDICAL CENTER,34023001417,34023,40.55781,-74.35075
"VECNA TECHNOLOGIES, INC.",24033807408,24033,39.0084,-76.89703
"RASHMIVU, LLC",39049000110,39049,40.05979,-83.01337
"MEDICAL DECISION LOGIC, INC.",24510030200,24510,39.29116,-76.60099
MS TECHNOLOGIES CORPORATION,24031701221,24031,39.09201,-77.21008
NEURONEXUS TECHNOLOGIES,26161415600,26161,42.21352,-83.74215
"SOUTH RAMPART PHARMA, LLC",22071012000,22071,29.93504,-90.12886
UNIVERSITY OF ST. THOMAS,27123034900,27123,44.94175,-93.18818
"KEY TECHNOLOGIES, INC.",24510210100,24510,39.27052,-76.6268
"PROTRANSIT NANOTHERAPY, LLC",31055006904,31055,41.23008,-96.08541
"CENTER FOR PROGRESSIVE RECOVERY, LLC",09170361402,09170,41.30949,-72.9236
"JUPITER NEUROSCIENCES, INC.",12099000221,12099,26.88913,-80.10558
"OPTOSURGICAL, LLC",10003012100,10003,39.76118,-75.62303
ARGONNE NATIONAL LABORATORY,17197880107,17197,41.70265,-88.07269
"CODA BIOTHERAPEUTICS, INC.",06081602300,06081,37.66232,-122.3966
"NEUROCARRUS, INC.",31109002500,31109,40.78476,-96.65864
"DEEPWAVE TECHNOLOGIES, INC.",06073008350,06073,32.89334,-117.19508
"ANOVAC, INC.",48039660803,48039,29.545,-95.32953
"SVISION, LLC.",53033024800,53033,47.57869,-122.15681
"ORGANIZATION OF TERATOLOGY INFORMATION SPECIALISTS, NFP",47037018700,47037,36.03709,-86.79416
"JANUSQ, LLC",39035181201,39035,41.46874,-81.86776
ATOM BIOWORKS INC,37183053411,37183,35.80108,-78.89659
"INNOTECH PRECISION MEDICINE, INC",25025120105,25025,42.31142,-71.13146
"MPOD, INC.",24027606807,24027,39.15524,-76.88057
"AUTUS VALVE TECHNOLOGIES, INC.",25021403501,25021,42.29966,-71.22158
MISSOURI STATE DEPT/ HEALTH & SENIOR SRV,29051010701,29051,38.57181,-92.24704
"INFLAMMATIX, INC.",06081605100,06081,37.60057,-122.37354
VITRISTOR LLC,37119002910,37119,35.15868,-80.84406
EXACT SCIENCES THRIVE LLC,25017352101,25017,42.37244,-71.07448
"AMYLOIDOSIS RESEARCH CONSORTIUM, INC.",25017360300,25017,42.40968,-71.3441
"AEON RESPIRE, INC.",06111005901,06111,34.15812,-118.95583
"PROGERIA RESEARCH FOUNDATION, INC.",25009210301,25009,42.54717,-70.97928
"SPREADING ACTIVATION TECHNOLOGIES, LLC",39165031906,39165,39.35171,-84.27095
"ACENXION BIOSYSTEMS, INC.",20209045200,20209,39.05743,-94.60842
"PROPAGENIX, INC.",24031700101,24031,39.19661,-77.17335
"MICROBIAL IMAGING, LLC",13097080107,13097,33.7902,-84.62582
"SPINEFRONTIER, INC.",25017341700,25017,42.43213,-71.05608
CELLULAR LOGISTICS INC.,55025011505,55025,43.1899,-89.21979
"ACCURE MEDICAL, LLC",55133200804,55133,43.08358,-88.14965
PACIFIC NORTHWEST UNIV/HEALTH SCIENCES,53077001602,53077,46.60556,-120.45557
POLYVASCULAR CORPORATION,48201313102,48201,29.70765,-95.40121
"PULSAR LIFE SCIENCES, INC.",37037020103,37037,35.84498,-79.04853
"CALISTA THERAPEUTICS, INC.",44007011701,44007,41.91335,-71.41192
SOUTH FLORIDA VA FDN/RESEARCH/ EDUCATION,12086003004,12086,25.79197,-80.21712
"AMBERSTONE BIOSCIENCES, INC",06037554512,06037,33.87181,-118.05142
COOLER HEADS CARE INC,06073004101,06073,32.71877,-117.12866
"CALYX, INC.",06013338302,06013,37.90841,-122.0196
"AVEXEGEN THERAPEUTICS, INC.",06075011700,06075,37.79219,-122.39807
ENABLE THERAPEUTICS LLC,25017383600,25017,42.30748,-71.41644
"PRECISION BIOASSAY, INC",50007001000,50007,44.46766,-73.21539
"NARNAR, LLC",41005020303,41005,45.42936,-122.72467
AIKILI BIOSYSTEMS INC.,25017359400,25017,42.36444,-71.11332
"LEEFA BIOTECH, LLC",40027201512,40027,35.2298,-97.50482
"INHERENT TARGETING, LLC",41051005800,41051,45.50578,-122.68308
"WORK LIFE HELP, INC.",26055550102,26055,44.81113,-85.48078
HBVTECH,24031700306,24031,39.17644,-77.28656
EASTERN KENTUCKY UNIVERSITY,21151010500,21151,37.74313,-84.30104
"CALM.COM, INC.",06075061501,06075,37.787350000000004,-122.39912
FIZZ STUDIO LLC,37135011400,37135,35.93214,-79.04765
APPLIED BIOTECHNOLOGY INSTITUTE,06079010903,06079,35.29887,-120.6588
"AGILE HEALTH, INC.",47037017901,47037,36.10306,-86.81832
"ARCATO LABORATORIES, INC.",37081016008,37081,36.14339,-79.92176
WESTERN CAROLINA UNIVERSITY,37099950600,37099,35.28427,-83.17919
"RADIATION EMERGENCY SERVICES, LLC",32003005358,32003,35.99026,-114.99012
"VOXELERON, LLC",06001450745,06001,37.69288,-121.85625
"ARMONICA TECHNOLOGIES, INC.",35001000401,35001,35.1006,-106.5783
"PASCAL BIOSCIENCES US, INC.",53033007800,53033,47.61536,-122.28185
"TELIATRY, INC.",48113019053,48113,32.96487,-96.70071
MATERIALS RESEARCH SOCIETY,42003411001,42003,40.67102,-80.1158
AIRVIZ INC.,42003140100,42003,40.44399,-79.94654
NOVA THIN FILM PHARMACEUTICALS LLC,37081016201,37081,36.09563,-79.97116
"FLUIDFORM, INC.",25017363104,25017,42.47736,-71.44669
"WEAVER LABS, LLC",40119010902,40119,36.1062,-97.10509
"SUPERIOR STATISTICAL RESEARCH, LLC",19167070701,19167,43.05928,-96.16951
"ACCUHEALTH TECHNOLOGIES, INC.",13121010222,13121,33.90732,-84.40356
"ORTHOGONAL BIOLOGICS, INC.",17019001100,17019,40.10705,-88.26645
"HEALTH SMART TECHNOLOGIES, INC.",18057110911,18057,39.99105,-86.0536
"ACTIV SITTING, INC.",06037206010,06037,34.06912,-118.22769
"NEUROEM THERAPEUTICS, INC.",04013216813,04013,33.57623,-111.91277
K MEDICAL LLC,06037108203,06037,34.29371,-118.56011
"SOUND PHARMACEUTICALS, INC.",53033005402,53033,47.65575,-122.34197
"FACEVIEW MASK, LLC",06075013102,06075,37.79539,-122.42911
"APEX BAIT TECHNOLOGIES, INC.",06085505007,06085,37.38382,-121.93818
BIOSPUTNIK LLC,36061001200,36061,40.71481,-73.98232
"ICF MACRO, INC.",51059461603,51059,38.87235,-77.26582
"OVID BP SYSTEMS, INC.",26163550500,26163,42.388,-82.90989
UNIVERSITY OF SOUTHERN MAINE,23005001500,23005,43.66222,-70.27762
URBAN INSTITUTE,11001010700,11001,38.90487,-77.04701
IMMUNARTES LLC,17031410800,17031,41.79934,-87.58936
"TRADEWIND BIOSCIENCE, INC.",06081601000,06081,37.68678,-122.4923
"SYGNAMAP, INC.",48029181402,48029,29.50991,-98.56916
"DOWN FROM THE DOOR, LLC",37021001700,37021,35.65681,-82.50359
"OBSIDIO, INC.",45079003100,45079,34.00535,-81.03524
RETAIN HEALTH INC,25017359303,25017,42.48002,-71.31658
"VISIKOL, INC.",34023006207,34023,40.44666,-74.48898
ZAIPUT FLOW TECHNOLOGIES LLC,25017353300,25017,42.35788,-71.11344
MALCOVA LLC,24510130803,24510,39.33801,-76.63794
"COGTHERA, LLC",24031705000,24031,38.99293,-77.09308
"PREEMIE-PACER, LLC",29183311153,29183,38.74736,-90.74035
"ARES IMMUNOTHERAPY, INC.",13015960407,13015,34.22847,-84.78952
"MORPHOGENESIS, INC.",12057002600,12057,27.98538,-82.51187
"INOMAGEN THERAPEUTICS, INC",17031081401,17031,41.89424,-87.62284
"SYNBAL, INC.",06073020033,06073,33.10283,-117.24338
"AMIRA LEARNING, INC.",06055201401,06055,38.43408,-122.29035
"EVREN TECHNOLOGIES, INC.",12001002222,12001,29.61564,-82.44829
"ALEXANDER BIODISCOVERIES, LLC",51003011301,51003,37.95894,-78.51826
STRAND THERAPEUTICS INC,25025060800,25025,42.33408,-71.05245
"APPLAUD MEDICAL, INC.",06075031000,06075,37.72974,-122.4602
"DEFINED BIOSCIENCE, INC.",06073008363,06073,32.86179,-117.2234
AUBURN UNIVERSITY AT MONTGOMERY,01101005413,01101,32.38369,-86.13246
"CASCADE THERAPEUTICS, INC.",24031701220,24031,39.07384,-77.21577
STILLMAN COLLEGE,01125011600,01125,33.20094,-87.58289
ALASKA PACIFIC UNIVERSITY,02020001601,02020,61.20128,-149.81589
"PARKVIEW HOSPITAL, INC.",18003003500,18003,41.09644,-85.11149
BOWIE STATE UNIVERSITY,24033800410,24033,39.017,-76.76417
PRANASCIENCE INSTITUTE LLC,45019004701,45019,32.79216,-79.86336
PILLSMART INC.,36047001501,36047,40.69687,-73.983
"SELSYM BIOTECH, INC.",37183053405,37183,35.70989,-78.80424
MEREDITH COLLEGE,37183052401,37183,35.79996,-78.68916
"AXONEURAL THERAPEUTICS, INC.",39035198500,39035,41.49926,-81.61813
WEDDELL TECHNOLOGIES LLC,09170190100,09170,41.2872,-72.67463
"ADDGENE, INC.",25017353200,25017,42.36132,-71.10207
"ESCHARA MEDICAL, LLC",27123040804,27123,45.05388,-93.15466
"BIOMESENSE, INC.",17031410800,17031,41.79962,-87.59006
SUMMER'S WAY FOUNDATION,08005085200,08005,39.60272,-104.73964
"BIOMINERAL SYSTEMS, LLC",18141010300,18141,41.65248,-86.15874
QUINNIPIAC UNIVERSITY,09170166002,09170,41.4214,-72.89508
"PERCASSIST, INC.",06085509902,06085,37.3663,-122.07271
"NANOIMAGING SERVICES, INC.",06073008339,06073,32.90439,-117.24315
BIOMORPH TECHNOLOGIES LLC,04013218200,04013,33.46412,-111.92353
AKROSENSE LLC,39153506800,39153,41.07175,-81.52544
"ATHNA BIOTECH, INC.",13219030300,13219,33.85351,-83.45425
INSO BIOSCIENCES INC,04005000400,04005,35.22494,-111.60364
"ENDOSHAPE, INC.",08013012707,08013,40.04543,-105.21324
"GLYCIOME, LLC",53063014300,53063,47.48545,-117.35415
JOHNSON & WALES UNIVERSITY INC,44007000800,44007,41.82002,-71.41288
COALITION FOR NATIONAL TRAUMA RESEARCH,48029181100,48029,29.53965,-98.55191
CHELAK MEDICAL SOLUTION INC.,48201423002,48201,29.67813,-95.51923
