"CBSA_FIPS","CBSA_NAME","state_name","state","budg_NIH_cuts","econ_budg_NIH_cuts","jobs_budg_NIH_cuts"
"35620","Hunterdon County, NJ","New Jersey","NJ",1411741.81816642,4591042.63385232,12.4233279998645
"45940","Mercer County, NJ","New Jersey","NJ",9788776.47988363,31833504.9469357,86.1412330229759
"35620","Middlesex County, NJ","New Jersey","NJ",22826303.3183462,74232080.0866286,200.871469201446
"35620","Monmouth County, NJ","New Jersey","NJ",7389865.21114287,24032146.5343032,65.0308138580572
"35620","Morris County, NJ","New Jersey","NJ",3682718.30911297,11976351.8711699,32.4079211201941
"35620","Ocean County, NJ","New Jersey","NJ",3530601.59946078,11481662.0558313,31.0692940752549
"35620","Passaic County, NJ","New Jersey","NJ",3998507.84584802,13003312.4724774,35.1868690434626
"37980","Salem County, NJ","New Jersey","NJ",841970.713993125,2738123.49726814,7.4093422831395
"35620","Somerset County, NJ","New Jersey","NJ",8153165.16386431,26514429.4703666,71.7478534420059
"35620","Sussex County, NJ","New Jersey","NJ",861066.625722005,2800224.19000914,7.57738630635365
"35620","Union County, NJ","New Jersey","NJ",7102219.53372176,23096710.924555,62.4995318967514
"10900","Warren County, NJ","New Jersey","NJ",589102.240679664,1915784.79000574,5.18409971798105
"10740","Bernalillo County, NM","New Mexico","NM",16559262.4311015,38546974.8020227,129.162246962592
"35003","Catron County, NM","New Mexico","NM",3674.10258810358,8552.64782914938,0.0286580001872079
"40740","Chaves County, NM","New Mexico","NM",56426.6467085922,131351.051285565,0.440127844327019
"35006","Cibola County, NM","New Mexico","NM",67433.2354171019,156972.40364763,0.525979236253395
"35007","Colfax County, NM","New Mexico","NM",10664.1027583737,24824.1068721241,0.083180001515315
"17580","Curry County, NM","New Mexico","NM",40953.933890859,95333.3679143606,0.319440684348701
"35011","De Baca County, NM","New Mexico","NM",2012.09992654964,4683.80554330652,0.0156943794270872
"29740","Do̱a Ana County, NM","New Mexico","NM",1984167.4347653,4618783.74288224,15.4765059911694
"16100","Eddy County, NM","New Mexico","NM",42366.577572198,98621.7474913722,0.330459305063145
"43500","Grant County, NM","New Mexico","NM",31487.0516551544,73296.1743792167,0.245599002910205
"35019","Guadalupe County, NM","New Mexico","NM",5751.45938051516,13388.3595805075,0.0448613831680182
"35021","Harding County, NM","New Mexico","NM",2318.06493012249,5396.03685989415,0.0180809064549554
"35023","Hidalgo County, NM","New Mexico","NM",5080.17587434138,11825.7327120007,0.0396253718198628
"26020","Lea County, NM","New Mexico","NM",58226.7570271432,135541.383275215,0.454168704811717
"40760","Lincoln County, NM","New Mexico","NM",29316.197365285,68242.8173255055,0.228666339449223
"31060","Los Alamos County, NM","New Mexico","NM",65839.3501545282,153262.126374751,0.51354693120532
"19700","Luna County, NM","New Mexico","NM",24425.7828260731,56858.8147590394,0.19052110604337
"23700","McKinley County, NM","New Mexico","NM",158431.053838832,368798.904274455,1.23576221994289
"29780","Mora County, NM","New Mexico","NM",4831.43761984392,11246.7149406292,0.0376852134347826
"10460","Otero County, NM","New Mexico","NM",165075.475209022,384265.918230925,1.28758870663037
"35037","Quay County, NM","New Mexico","NM",16474.1626581322,38348.8778869003,0.128498468733432
"21580","Rio Arriba County, NM","New Mexico","NM",62481.7001954385,145446.123161712,0.48735726152442
"17580","Roosevelt County, NM","New Mexico","NM",13630.2303812769,31728.716737168,0.10631579697396
"10740","Sandoval County, NM","New Mexico","NM",1825165.3185198,4248655.50837391,14.2362894844544
"22140","San Juan County, NM","New Mexico","NM",97587.0051160827,227164.938225107,0.761178639905445
"29780","San Miguel County, NM","New Mexico","NM",39398.6172935407,91712.8715344376,0.307309214889618
"42140","Santa Fe County, NM","New Mexico","NM",488965.701739316,1138223.91923678,3.81393247356667
"35051","Sierra County, NM","New Mexico","NM",24256.8484063939,56465.5659144327,0.189203417569872
"35053","Socorro County, NM","New Mexico","NM",65234.7522796558,151854.731622417,0.508831067781315
"45340","Taos County, NM","New Mexico","NM",118976.843084528,276956.621195262,0.928019376059319
"10740","Torrance County, NM","New Mexico","NM",68569.3092106056,159616.978433109,0.534840611842723
"35059","Union County, NM","New Mexico","NM",507.037958895487,1180.29287273716,0.0039548960793848
"10740","Valencia County, NM","New Mexico","NM",943635.870927289,2196614.02736157,7.36035979323286
"10580","Albany County, NY","New York","NY",5024451.00386802,11844045.9460717,35.6736021274629
"36003","Allegany County, NY","New York","NY",191004.941847296,450252.436619351,1.3561350871158
"35620","Bronx County, NY","New York","NY",94366717.8741971,222448928.533991,670.0036969068
"13780","Broome County, NY","New York","NY",2572773.9522808,6064752.72148374,18.2666950611937
"36460","Cattaraugus County, NY","New York","NY",320168.637735467,754727.641469835,2.27319732792182
"12180","Cayuga County, NY","New York","NY",1042954.94185307,2458538.50330724,7.40498008715679
"27460","Chautauqua County, NY","New York","NY",732540.748228334,1726804.83354436,5.20103931242117
"21300","Chemung County, NY","New York","NY",663516.857125653,1564096.08447557,4.71096968559214
"36017","Chenango County, NY","New York","NY",237890.357341226,560774.564287284,1.68902153712271
"38460","Clinton County, NY","New York","NY",311010.496512229,733139.323592889,2.20817452523683
"26460","Columbia County, NY","New York","NY",511978.039346299,1206876.41629484,3.63504407935872
"18660","Cortland County, NY","New York","NY",1301826.06023096,3068770.6297263,9.24296502763982
"36025","Delaware County, NY","New York","NY",245597.998981423,578943.646173457,1.7437457927681
"28880","Dutchess County, NY","New York","NY",3798760.61356478,8954748.53084477,26.9712003563099
"15380","Erie County, NY","New York","NY",18917630.6563983,44594182.8296673,134.315177660428
"36031","Essex County, NY","New York","NY",184274.772520043,434387.532239657,1.30835088489231
"36033","Franklin County, NY","New York","NY",189526.899311216,446768.274131926,1.34564098510963
"24100","Fulton County, NY","New York","NY",287178.11661879,676959.69277455,2.03896462799341
"12860","Genesee County, NY","New York","NY",905612.523204618,2134783.74570993,6.42984891475279
"36039","Greene County, NY","New York","NY",469075.475434624,1105742.99141261,3.33043587558583
"36041","Hamilton County, NY","New York","NY",21994.1936290042,51846.5081435125,0.15615877476593
"46540","Herkimer County, NY","New York","NY",239202.479511948,563867.605748913,1.69833760453483
"48060","Jefferson County, NY","New York","NY",388509.123451552,915825.411589404,2.75841477650602
"35620","Kings County, NY","New York","NY",133728040.786332,315234651.135444,949.46908958296
"36049","Lewis County, NY","New York","NY",52874.0184030164,124638.951168328,0.375405530661416
"40380","Livingston County, NY","New York","NY",1136962.37183879,2680140.48910944,8.0724328400554
"45060","Madison County, NY","New York","NY",564460.218203706,1330591.69130868,4.00766754924631
"40380","Monroe County, NY","New York","NY",31801125.2350118,74964207.6577712,225.787989168584
"11220","Montgomery County, NY","New York","NY",235992.271088771,556300.240472327,1.67554512473027
"35620","Nassau County, NY","New York","NY",31610885.0307729,74515757.9230516,224.437283718487
"35620","New York County, NY","New York","NY",105398028.80002,248452834.901128,748.326004480145
"15380","Niagara County, NY","New York","NY",2386144.88422282,5624815.45167064,16.941628677982
"46540","Oneida County, NY","New York","NY",891332.252215757,2101121.12553825,6.32845899073187
"45060","Onondaga County, NY","New York","NY",5999237.72292856,14141892.751481,42.5945878327928
"40380","Ontario County, NY","New York","NY",1595889.35813308,3761960.63371376,11.3308144427449
"28880","Orange County, NY","New York","NY",4863244.20567572,11464036.1254686,34.5290338602976
"40380","Orleans County, NY","New York","NY",1248476.77760397,2943011.34694344,8.8641851209882
"45060","Oswego County, NY","New York","NY",661332.478070333,1558946.88790167,4.69546059429936
"36580","Otsego County, NY","New York","NY",237332.945607419,559460.587858613,1.68506391381267
"35620","Putnam County, NY","New York","NY",1619049.61896513,3816555.89062971,11.4952522946524
"35620","Queens County, NY","New York","NY",85031239.1087718,200442576.130285,603.72179767228
"10580","Rensselaer County, NY","New York","NY",2884837.677851,6800374.80256489,20.4823475127421
