"CBSA_FIPS","CBSA_NAME","state_name","state","raw_funding","econ_impact","jobs"
"31980","Grant County, IN","Indiana","IN",798068.963588162,2141950.55193764,7.04761920208015
"32000","McDowell County, NC","North Carolina","NC",676148.177320524,1701193.82315306,6.51137283239868
"32009","Esmeralda County, NV","Nevada","NV",212.899781114323,1125.00082108888,0.00185086463125398
"32015","Lander County, NV","Nevada","NV",18834.7636535209,65523.0380752717,0.196004781701604
"32017","Lincoln County, NV","Nevada","NV",10129.761227687,52142.7764323172,0.0886104477814097
"32020","Marion County, OH","Ohio","OH",1332618.12384893,3467599.1817968,13.1099945031345
"32021","Mineral County, NV","Nevada","NV",16749.1771347123,83703.8191458928,0.146609432714205
"32027","Pershing County, NV","Nevada","NV",22192.7371817262,98890.5172658631,0.193615210802272
"32033","White Pine County, NV","Nevada","NV",68074.8848427701,193450.195461693,0.71825748942535
"32060","Williamson County, IL","Illinois","IL",714002.549098213,2022381.74210291,7.01557119924043
"32100","Marquette County, MI","Michigan","MI",626259.344654477,1602726.27049202,6.0743353054833
"32140","Lyon County, MN","Minnesota","MN",258175.3222863,654856.758306939,2.32941472399423
"32180","Saline County, MO","Missouri","MO",1368000.27838642,3261274.16303636,11.8612275731349
"32260","Marshall County, IA","Iowa","IA",618147.642153364,1524551.02793245,4.96141042016461
"32280","Weakley County, TN","Tennessee","TN",481797.948883144,1303144.8265101,4.82302713152908
"32300","Henry County, VA","Virginia","VA",849394.462310124,2292641.91905883,7.46039328198917
"32300","Martinsville city, VA","Virginia","VA",270368.440454815,738225.711235623,2.3672395339784
"32340","Nodaway County, MO","Missouri","MO",144818.124315885,356119.08727827,1.26766373249243
"32380","Cerro Gordo County, IA","Iowa","IA",447760.112453764,1111013.3328562,3.78927745076898
"32380","Worth County, IA","Iowa","IA",99273.7815021238,244921.01575988,0.863214800036501
"32390","St. Lawrence County, NY","New York","NY",1866469.68281139,4408463.25470964,13.3384422330265
"32420","Mayagüez Municipio, PR","Puerto Rico","PR",726301.409278738,1866594.62184636,6.46408254258077
"32460","Graves County, KY","Kentucky","KY",396187.835331572,1046567.28518183,3.54986766852815
"32540","Pittsburg County, OK","Oklahoma","OK",204680.954808884,577444.878144204,2.12720522450264
"32580","Hidalgo County, TX","Texas","TX",11436282.3693533,37129961.5265931,134.472096313598
"32620","Pike County, MS","Mississippi","MS",271823.17109754,820838.087963282,2.59946266313107
"32620","Walthall County, MS","Mississippi","MS",70042.3361392311,210635.39581965,0.653029553370005
"32660","Warren County, TN","Tennessee","TN",1666304.86592508,4493247.50718373,16.6729489740373
"32700","McPherson County, KS","Kansas","KS",239569.514183534,658793.611725439,1.98409341341479
"32740","Crawford County, PA","Pennsylvania","PA",1871770.1685737,4514010.19785085,15.9407792441669
"32780","Jackson County, OR","Oregon","OR",1300549.02227718,3213432.73052057,11.4144973476169
"32820","Benton County, MS","Mississippi","MS",149309.482303263,425199.89394799,1.44746271658307
"32820","Crittenden County, AR","Arkansas","AR",4062469.06249859,10955591.7263565,40.5318418001446
"32820","DeSoto County, MS","Mississippi","MS",13557590.2741296,36722393.0273232,134.981487845429
"32820","Fayette County, TN","Tennessee","TN",2985876.81559941,8045567.66922266,29.8307541774365
"32820","Marshall County, MS","Mississippi","MS",538157.399366482,1544689.03244075,5.15596157620535
"32820","Shelby County, TN","Tennessee","TN",145819730.319886,392481588.890355,1455.73732227348
"32820","Tate County, MS","Mississippi","MS",883346.284363744,2457438.31696621,8.65235427477231
"32820","Tipton County, TN","Tennessee","TN",5907398.27678721,15911171.8515803,59.094196104938
"32820","Tunica County, MS","Mississippi","MS",153885.535817624,415880.749987065,1.42931710137672
"32860","Dunn County, WI","Wisconsin","WI",706576.277943492,1699131.87627873,6.54801593275721
"32900","Merced County, CA","California","CA",8473120.23184107,22756120.4944805,74.687398395255
"32940","Clarke County, MS","Mississippi","MS",71095.1363428167,226583.090506791,0.632281694645433
"32940","Lauderdale County, MS","Mississippi","MS",456194.017881843,1379852.70833776,4.15988388105374
"33003","Carroll County, NH","New Hampshire","NH",1660983.20941912,3815206.78858182,12.698311351159
"33007","Coos County, NH","New Hampshire","NH",733474.320765733,1707866.37387212,5.40422175226372
"33020","Audrain County, MO","Missouri","MO",548441.991202258,1296240.02959653,4.69935263030863
"33060","Ottawa County, OK","Oklahoma","OK",89084.598037904,250971.291964418,0.926749212391031
"33100","Broward County, FL","Florida","FL",42129929.9087853,134699916.159789,469.973824454686
"33100","Miami-Dade County, FL","Florida","FL",201662343.933142,647160825.745205,2256.98028048697
"33100","Palm Beach County, FL","Florida","FL",31913276.4626525,101950788.720668,356.228992989549
"33140","LaPorte County, IN","Indiana","IN",2145104.75783966,5862161.2655138,19.6017668808637
"33180","Bell County, KY","Kentucky","KY",415610.394684238,1086117.72780044,3.58371527085557
"33220","Midland County, MI","Michigan","MI",1175963.01584231,2995923.01281582,11.381252705008
"33260","Martin County, TX","Texas","TX",17554.1864184718,57009.4533933356,0.206383222561323
"33260","Midland County, TX","Texas","TX",698438.911643751,2268802.63214874,8.21847885103999
"33300","Baldwin County, GA","Georgia","GA",721174.482686613,2096239.95907478,8.37168547440478
"33340","Milwaukee County, WI","Wisconsin","WI",99714986.5706614,237123056.712219,937.108507324375
"33340","Ozaukee County, WI","Wisconsin","WI",7267223.32675058,17377463.1208764,68.2501926168303
"33340","Washington County, WI","Wisconsin","WI",14177873.5666402,33776651.6278588,133.193792380015
"33340","Waukesha County, WI","Wisconsin","WI",47528812.252894,113162098.900312,446.632540263184
"33380","Webster Parish, LA","Louisiana","LA",584162.895979068,1624518.08724755,5.78308701585978
"33420","Palo Pinto County, TX","Texas","TX",82191.2032420681,267727.201468228,0.969803207520367
"33460","Anoka County, MN","Minnesota","MN",31509327.2944318,78051101.549833,286.808548113383
"33460","Carver County, MN","Minnesota","MN",5131297.02525279,12714960.8840383,46.6820688955739
"33460","Chisago County, MN","Minnesota","MN",2615633.94977576,6483063.09100804,23.7596042441057
"33460","Dakota County, MN","Minnesota","MN",32194574.7716911,79698819.0442904,293.012618492449
"33460","Hennepin County, MN","Minnesota","MN",202138541.749632,499976700.150807,1838.45945168324
"33460","Isanti County, MN","Minnesota","MN",1107869.39789792,2737343.26787153,10.0842411088422
"33460","Le Sueur County, MN","Minnesota","MN",1191484.80979697,2955421.77463272,10.8248449446097
"33460","Mille Lacs County, MN","Minnesota","MN",265960.605326434,665143.582979451,2.40960900444001
"33460","Pierce County, WI","Wisconsin","WI",1702187.61215056,4104275.68549839,15.7698035401901
"33460","Ramsey County, MN","Minnesota","MN",91295649.978315,225666818.103429,830.928907829688
"33460","Scott County, MN","Minnesota","MN",7303197.02910409,18135553.4826604,66.5002415940822
"33460","Sherburne County, MN","Minnesota","MN",3223853.39151806,8011929.54139831,29.3295382312682
"33460","St. Croix County, WI","Wisconsin","WI",3674631.77029625,9035415.69751612,33.5881551806342
"33460","Washington County, MN","Minnesota","MN",22411014.3909678,55628924.9219719,204.169734111433
"33460","Wright County, MN","Minnesota","MN",4936413.58179285,12243673.3714518,44.8595379485248
"33500","McHenry County, ND","North Dakota","ND",42684.7521013233,154626.358622141,0.318778184730355
"33500","Renville County, ND","North Dakota","ND",5115.70708857301,18647.9438626169,0.0382364321061395
"33500","Ward County, ND","North Dakota","ND",346946.155148416,1258532.48163702,2.60068282398554
"33540","Mineral County, MT","Montana","MT",137225.410160276,359379.102298893,1.2419852309918
"33540","Missoula County, MT","Montana","MT",17732501.0679128,46799193.760682,163.026416680802
"33580","Davison County, SD","South Dakota","SD",239173.914040518,732299.982815,2.00834917571084
"33580","Hanson County, SD","South Dakota","SD",23443.4444383441,73213.5398807248,0.194559870406982
"33580","Sanborn County, SD","South Dakota","SD",23207.7503462423,82381.8979970743,0.186288516638961
"33620","Randolph County, MO","Missouri","MO",796881.06820806,1881532.82793629,6.84594893625221
"33660","Mobile County, AL","Alabama","AL",8608676.47602527,21362270.0934754,79.4761911370303
"33700","Stanislaus County, CA","California","CA",14551168.7176101,39121747.4906405,128.046863258787
"33740","Morehouse Parish, LA","Louisiana","LA",83746.8971679595,237004.57177979,0.833496090832544
"33740","Ouachita Parish, LA","Louisiana","LA",863228.718860405,2408759.76654687,8.5186792010687
"33740","Richland Parish, LA","Louisiana","LA",86430.8381569425,232407.681637216,0.846521826515316
"33740","Union Parish, LA","Louisiana","LA",91927.860813499,256257.553126152,0.904478204954621
"33780","Monroe County, MI","Michigan","MI",16644930.6130345,42478575.0485202,161.590592344451
"33860","Autauga County, AL","Alabama","AL",1269664.89691397,3130963.98681806,11.6923646603966
"33860","Elmore County, AL","Alabama","AL",1860358.110806,4642537.61369565,17.4046515043638
"33860","Lowndes County, AL","Alabama","AL",77301.2692524989,190634.795226791,0.711924614402293
"33860","Montgomery County, AL","Alabama","AL",4960779.76248286,12345811.3063768,46.233277385268
"33900","White County, IN","Indiana","IN",1804865.8096044,4870434.04617335,15.9757557835021
"33910","Sullivan County, NY","New York","NY",3288939.82070129,7765342.4064565,23.4706462804242
"33940","Montrose County, CO","Colorado","CO",132278.909761066,366927.164020238,1.28135767857591
"33980","Carteret County, NC","North Carolina","NC",2341240.84211135,5876446.23217858,22.6534386823832
"34020","St. Mary Parish, LA","Louisiana","LA",392311.596732144,1094422.7433711,3.87429565648151
"34060","Monongalia County, WV","West Virginia","WV",19234562.2103121,53365783.4635885,148.906470614734
"34060","Preston County, WV","West Virginia","WV",3896161.07663625,10661940.3388922,30.3628769504459
"34100","Hamblen County, TN","Tennessee","TN",225110.313884292,607099.595541872,2.27211527426105
"34100","Jefferson County, TN","Tennessee","TN",440688.330648282,1185138.07681462,4.39784051965059
"34140","Latah County, ID","Idaho","ID",11459547.1816596,38400419.8754583,98.1157291634097
"34180","Grant County, WA","Washington","WA",1882377.3359923,4609973.99956483,14.7211238479417
"34220","Colquitt County, GA","Georgia","GA",419263.1364304,1244910.65357286,4.91377445115235
"34260","Baxter County, AR","Arkansas","AR",218207.276757154,615837.121056091,1.975624764552
"34300","Elmore County, ID","Idaho","ID",85250.071265298,351411.808119232,0.784386653272473
"34340","Surry County, NC","North Carolina","NC",4734468.88055282,11858791.0794999,45.959830250249
"34380","Isabella County, MI","Michigan","MI",2407263.17641757,6149279.84298638,23.3703538972932
"34420","Camp County, TX","Texas","TX",121733.136501082,396513.5513565,1.43632301822283
"34420","Morris County, TX","Texas","TX",41769.569730043,130457.280126191,0.456005088422358
"34420","Titus County, TX","Texas","TX",128160.499351724,406793.437232897,1.4511533792322
"34460","Bath County, KY","Kentucky","KY",591860.87677984,1550066.72743192,5.13243769806078
"34460","Menifee County, KY","Kentucky","KY",180868.170653743,473429.988997432,1.57525121136607
"34460","Montgomery County, KY","Kentucky","KY",1783734.20258264,4675149.68194204,15.5704522168235
"34500","Jefferson County, IL","Illinois","IL",168677.093084486,439022.222110445,1.56784570990664
"34540","Knox County, OH","Ohio","OH",583298.961454513,1516702.71145819,5.73596537467267
"34580","Skagit County, WA","Washington","WA",10465660.3285361,25324321.4131024,81.7346624040427
"34620","Delaware County, IN","Indiana","IN",4065008.32764256,10926797.5947519,35.8624962901906
"34660","Calloway County, KY","Kentucky","KY",366961.178991608,962839.046231547,3.20003436457765
"34680","Georgetown County, SC","South Carolina","SC",1134040.51818511,3251003.59087,11.4938833759379
"34700","Muscatine County, IA","Iowa","IA",4673182.38554795,11476374.3605144,36.8642612967994
"34740","Muskegon County, MI","Michigan","MI",2028876.97874992,5214873.19372675,19.6740411125767
"34780","Muskogee County, OK","Oklahoma","OK",553458.118130403,1553980.81945384,5.68253593291185
"34820","Horry County, SC","South Carolina","SC",2481543.10580918,6788505.55891661,24.6820804988346
"34860","Nacogdoches County, TX","Texas","TX",1112974.71588935,3606083.14529273,13.0644767235803
"34880","Nantucket County, MA","Massachusetts","MA",878187.251811879,1961159.92609736,6.91487881680546
"34900","Napa County, CA","California","CA",8692459.71095777,23328847.1336445,76.4904165649304
"34940","Collier County, FL","Florida","FL",1912101.24908914,5569678.52491532,19.0028646393002
"34980","Cannon County, TN","Tennessee","TN",850779.798761858,2290889.93957803,8.51004988236972
"34980","Cheatham County, TN","Tennessee","TN",11766251.7345298,31673048.0086575,117.549140124349
"34980","Davidson County, TN","Tennessee","TN",294569118.869399,793046912.323235,2945.51756941827
"34980","Dickson County, TN","Tennessee","TN",7805186.89981715,21016127.7142613,78.07986549126
"34980","Hickman County, TN","Tennessee","TN",655505.696858302,1758722.01033737,6.46749031303216
"34980","Macon County, TN","Tennessee","TN",592141.718643615,1590404.19820434,5.85336779688496
"34980","Maury County, TN","Tennessee","TN",7929986.8396711,21349230.3135377,79.3357582696868
"34980","Robertson County, TN","Tennessee","TN",10935657.1482694,29427469.214745,109.259856721486
"34980","Rutherford County, TN","Tennessee","TN",38808598.5641288,104583142.789476,388.301988247842
"34980","Smith County, TN","Tennessee","TN",874493.20337112,2358488.83283173,8.73462252261347
"34980","Sumner County, TN","Tennessee","TN",30357617.3434003,81718465.2877459,303.468620939307
"34980","Trousdale County, TN","Tennessee","TN",504944.216681757,1360178.29656656,5.05199150271654
"34980","Williamson County, TN","Tennessee","TN",65009863.3263437,175080928.28651,650.203172200986
"34980","Wilson County, TN","Tennessee","TN",23406412.1767324,63031483.718564,233.899122345478
"35003","Catron County, NM","New Mexico","NM",18574.6718727567,45329.6247452123,0.153777426703654
"35006","Cibola County, NM","New Mexico","NM",339386.158079863,812051.066628669,2.77060054760362
"35007","Colfax County, NM","New Mexico","NM",53110.1356256154,128363.91967888,0.432862219241853
"35011","De Baca County, NM","New Mexico","NM",9930.96546701278,23221.0641628168,0.0778569734007895
"35019","Guadalupe County, NM","New Mexico","NM",28171.0069676786,73343.5003654232,0.247443937289567
"35020","Adams County, MS","Mississippi","MS",254260.781591697,763422.259358443,2.40015639439958
"35020","Concordia Parish, LA","Louisiana","LA",26930.5560570917,76979.5441508995,0.271783095123808
"35020","Jefferson County, MS","Mississippi","MS",49045.2372703044,157356.91079061,0.436815126393484
